Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Jan,22-Jan,12 PM,39.10,53.28,0.03
Jan,22-Jan,1 PM,39.35,52.68,0.05
Jan,22-Jan,2 PM,38.80,54.26,0.19
Jan,22-Jan,3 PM,42.03,47.55,0.11
Jan,22-Jan,4 PM,37.91,55.27,0.80
Jan,22-Jan,5 PM,35.18,62.65,0.35
Jan,22-Jan,6 PM,33.00,66.91,0.36
Jan,22-Jan,7 PM,31.38,72.49,0.87
Jan,22-Jan,8 PM,30.40,75.46,1.09
Jan,22-Jan,9 PM,30.23,73.82,0.94
Jan,22-Jan,10 PM,31.42,68.93,0.24
Jan,22-Jan,11 PM,31.25,69.32,0.02
Jan,23-Jan,12 AM,31.04,70.61,0.00
Jan,23-Jan,1 AM,31.00,71.39,0.00
Jan,23-Jan,2 AM,30.72,72.63,0.00
Jan,23-Jan,3 AM,30.31,74.02,0.00
Jan,23-Jan,4 AM,29.83,76.71,0.00
Jan,23-Jan,5 AM,30.41,74.81,0.00
Jan,23-Jan,6 AM,30.20,74.62,0.00
Jan,23-Jan,7 AM,30.73,74.86,0.00
Jan,23-Jan,8 AM,34.51,66.51,0.04
Jan,23-Jan,9 AM,34.31,65.97,0.18
Jan,23-Jan,10 AM,38.63,55.96,0.01
Jan,23-Jan,11 AM,41.01,49.92,0.02
Jan,23-Jan,12 PM,41.09,47.44,0.06
Jan,23-Jan,1 PM,41.41,44.85,0.01
Jan,23-Jan,2 PM,43.46,40.34,0.08
Jan,23-Jan,3 PM,44.82,38.65,0.07
Jan,23-Jan,4 PM,43.36,40.16,0.08
Jan,23-Jan,5 PM,41.95,41.92,0.00
Jan,23-Jan,6 PM,37.95,48.72,0.00
Jan,23-Jan,7 PM,35.15,55.88,0.00
Jan,23-Jan,8 PM,32.54,62.51,0.09
Jan,23-Jan,9 PM,31.54,63.14,0.11
Jan,23-Jan,10 PM,31.03,65.57,0.03
Jan,23-Jan,11 PM,30.64,66.78,0.02
Jan,24-Jan,12 AM,30.00,67.80,0.01
Jan,24-Jan,1 AM,29.02,71.58,0.02
Jan,24-Jan,2 AM,28.45,72.66,0.04
Jan,24-Jan,3 AM,28.09,73.77,0.05
Jan,24-Jan,4 AM,27.84,74.05,0.10
Jan,24-Jan,5 AM,28.29,72.61,0.00
Jan,24-Jan,6 AM,27.98,73.98,0.03
Jan,24-Jan,7 AM,30.53,68.79,0.00
Jan,24-Jan,8 AM,35.18,59.77,0.00
Jan,24-Jan,9 AM,38.37,54.94,0.04
Jan,24-Jan,10 AM,39.25,51.51,0.03
Jan,24-Jan,11 AM,41.40,46.08,0.03
Jan,24-Jan,12 PM,41.90,43.17,0.08
Jan,24-Jan,1 PM,43.08,39.77,0.16
Jan,24-Jan,2 PM,43.50,38.94,0.15
Jan,24-Jan,3 PM,44.98,34.79,0.02
Jan,24-Jan,4 PM,45.26,32.98,0.01
Jan,24-Jan,5 PM,42.54,35.33,0.00
Jan,24-Jan,6 PM,37.89,43.45,0.00
Jan,24-Jan,7 PM,35.06,47.89,0.03
Jan,24-Jan,8 PM,32.35,57.83,0.02
Jan,24-Jan,9 PM,31.30,59.49,0.16
Jan,24-Jan,10 PM,30.46,61.38,0.11
Jan,24-Jan,11 PM,30.33,61.43,0.05
Jan,25-Jan,12 AM,29.79,63.34,0.10
Jan,25-Jan,1 AM,29.20,65.06,0.03
Jan,25-Jan,2 AM,28.19,68.32,0.02
Jan,25-Jan,3 AM,27.84,68.58,0.10
Jan,25-Jan,4 AM,27.84,69.49,0.13
Jan,25-Jan,5 AM,27.84,72.83,0.17
Jan,25-Jan,6 AM,28.13,72.74,0.15
Jan,25-Jan,7 AM,30.50,66.64,0.00
Jan,25-Jan,8 AM,34.77,60.47,0.00
Jan,25-Jan,9 AM,38.59,55.04,0.00
Jan,25-Jan,10 AM,40.54,47.92,0.02
Jan,25-Jan,11 AM,42.28,43.26,0.01
Jan,25-Jan,12 PM,43.10,40.36,0.05
Jan,25-Jan,1 PM,43.60,37.36,0.16
Jan,25-Jan,2 PM,45.06,35.87,0.03
Jan,25-Jan,3 PM,45.81,34.31,0.00
Jan,25-Jan,4 PM,45.11,34.00,0.00
Jan,25-Jan,5 PM,42.62,40.05,0.00
Jan,25-Jan,6 PM,38.47,47.89,0.00
Jan,25-Jan,7 PM,35.03,54.06,0.00
Jan,25-Jan,8 PM,33.14,56.07,0.02
Jan,25-Jan,9 PM,32.14,55.60,0.15
Jan,25-Jan,10 PM,32.01,54.61,0.07
Jan,25-Jan,11 PM,31.68,57.94,0.02
Jan,26-Jan,12 AM,30.35,62.70,0.04
Jan,26-Jan,1 AM,29.66,63.42,0.06
Jan,26-Jan,2 AM,29.53,64.03,0.00
Jan,26-Jan,3 AM,28.22,68.96,0.02
Jan,26-Jan,4 AM,28.87,68.21,0.00
Jan,26-Jan,5 AM,28.69,68.43,0.00
Jan,26-Jan,6 AM,28.15,71.29,0.00
Jan,26-Jan,7 AM,29.38,69.31,0.00
Jan,26-Jan,8 AM,33.63,63.56,0.00
Jan,26-Jan,9 AM,38.43,58.49,0.00
Jan,26-Jan,10 AM,40.98,52.90,0.00
Jan,26-Jan,11 AM,41.64,49.03,0.02
Jan,26-Jan,12 PM,42.46,45.71,0.07
Jan,26-Jan,1 PM,43.48,43.94,0.11
Jan,26-Jan,2 PM,45.17,39.68,0.05
Jan,26-Jan,3 PM,45.78,37.35,0.01
Jan,26-Jan,4 PM,44.48,39.52,0.00
Jan,26-Jan,5 PM,41.41,44.35,0.01
Jan,26-Jan,6 PM,39.27,48.18,0.00
Jan,26-Jan,7 PM,37.32,54.21,0.00
Jan,26-Jan,8 PM,36.26,55.54,0.00
Jan,26-Jan,9 PM,35.29,58.50,0.02
Jan,26-Jan,10 PM,34.33,63.06,0.01
Jan,26-Jan,11 PM,32.85,65.67,0.00
Jan,27-Jan,12 AM,31.56,67.51,0.00
Jan,27-Jan,1 AM,31.50,68.06,0.00
Jan,27-Jan,2 AM,31.12,69.52,0.00
Jan,27-Jan,3 AM,31.12,70.08,0.00
Jan,27-Jan,4 AM,30.14,73.07,0.00
Jan,27-Jan,5 AM,30.32,72.52,0.00
Jan,27-Jan,6 AM,30.10,72.75,0.00
Jan,27-Jan,7 AM,31.08,71.40,0.00
Jan,27-Jan,8 AM,34.15,65.50,0.00
Jan,27-Jan,9 AM,39.11,56.82,0.00
Jan,27-Jan,10 AM,41.22,51.57,0.00
Jan,27-Jan,11 AM,43.38,47.23,0.00
Jan,27-Jan,12 PM,44.03,44.49,0.00
Jan,27-Jan,1 PM,44.40,42.68,0.03
Jan,27-Jan,2 PM,45.23,40.69,0.08
Jan,27-Jan,3 PM,42.97,44.40,0.68
Jan,27-Jan,4 PM,39.44,51.11,0.47
Jan,27-Jan,5 PM,38.31,53.99,0.08
Jan,27-Jan,6 PM,36.92,57.58,0.09
Jan,27-Jan,7 PM,35.56,59.21,0.00
Jan,27-Jan,8 PM,35.05,61.13,0.01
Jan,27-Jan,9 PM,33.84,64.95,0.03
Jan,27-Jan,10 PM,33.06,67.81,0.00
Jan,27-Jan,11 PM,33.09,67.83,0.00
Jan,28-Jan,12 AM,31.76,71.59,0.04
Jan,28-Jan,1 AM,30.33,75.87,0.03
Jan,28-Jan,2 AM,30.53,74.23,0.00
Jan,28-Jan,3 AM,30.99,71.90,0.00
Jan,28-Jan,4 AM,31.27,71.17,0.00
Jan,28-Jan,5 AM,31.01,72.64,0.00
Jan,28-Jan,6 AM,30.57,73.26,0.00
Jan,28-Jan,7 AM,30.25,74.58,0.00
Jan,28-Jan,8 AM,33.81,69.13,0.00
Jan,28-Jan,9 AM,37.76,62.00,0.01
Jan,28-Jan,10 AM,39.57,57.64,0.00
Jan,28-Jan,11 AM,41.75,51.11,0.02
Jan,28-Jan,12 PM,43.57,46.88,0.01
Jan,28-Jan,1 PM,44.20,45.17,0.07
Jan,28-Jan,2 PM,43.93,45.57,0.05
Jan,28-Jan,3 PM,44.96,40.43,0.04
Jan,28-Jan,4 PM,42.47,44.13,0.06
Jan,28-Jan,5 PM,41.43,46.96,0.00
Jan,28-Jan,6 PM,38.55,54.25,0.01
Jan,28-Jan,7 PM,36.50,59.69,0.00
Jan,28-Jan,8 PM,35.44,61.48,0.00
Jan,28-Jan,9 PM,35.07,62.67,0.00
Jan,28-Jan,10 PM,34.09,66.74,0.00
Jan,28-Jan,11 PM,32.63,71.54,0.00
Jan,29-Jan,12 AM,31.70,74.00,0.00
Jan,29-Jan,1 AM,31.88,72.89,0.00
Jan,29-Jan,2 AM,32.03,72.37,0.00
Jan,29-Jan,3 AM,31.97,73.06,0.00
Jan,29-Jan,4 AM,32.57,72.29,0.00
Jan,29-Jan,5 AM,31.79,73.78,0.00
Jan,29-Jan,6 AM,31.60,74.50,0.00
Jan,29-Jan,7 AM,31.96,74.40,0.00
Jan,29-Jan,8 AM,34.40,69.62,0.00
Jan,29-Jan,9 AM,37.86,61.76,0.01
Jan,29-Jan,10 AM,40.66,54.87,0.00
Jan,29-Jan,11 AM,42.37,50.04,0.02
Jan,29-Jan,12 PM,43.62,46.72,0.07
Jan,29-Jan,1 PM,44.62,43.99,0.07
Jan,29-Jan,2 PM,44.79,43.68,0.01
Jan,29-Jan,3 PM,43.75,45.71,0.02
Jan,29-Jan,4 PM,42.80,47.63,0.07
Jan,29-Jan,5 PM,42.06,47.91,0.02
Jan,29-Jan,6 PM,39.78,52.38,0.00
Jan,29-Jan,7 PM,37.74,56.69,0.00
Jan,29-Jan,8 PM,36.42,60.13,0.00
Jan,29-Jan,9 PM,35.31,64.31,0.02
Jan,29-Jan,10 PM,34.58,65.49,0.00
Jan,29-Jan,11 PM,33.25,69.53,0.00
Jan,30-Jan,12 AM,32.72,70.67,0.00
Jan,30-Jan,1 AM,32.51,71.09,0.00
Jan,30-Jan,2 AM,32.33,71.57,0.00
Jan,30-Jan,3 AM,32.18,72.51,0.00
Jan,30-Jan,4 AM,32.01,73.14,0.00
Jan,30-Jan,5 AM,32.10,73.27,0.00
Jan,30-Jan,6 AM,31.94,73.54,0.00
Jan,30-Jan,7 AM,32.35,73.03,0.00
Jan,30-Jan,8 AM,34.69,69.92,0.00
Jan,30-Jan,9 AM,38.02,62.71,0.03
Jan,30-Jan,10 AM,41.02,54.18,0.05
Jan,30-Jan,11 AM,42.42,50.19,0.01
Jan,30-Jan,12 PM,43.32,46.10,0.07
Jan,30-Jan,1 PM,44.52,42.62,0.12
Jan,30-Jan,2 PM,45.02,37.92,0.18
Jan,30-Jan,3 PM,45.47,36.06,0.16
Jan,30-Jan,4 PM,44.64,38.14,0.08
Jan,30-Jan,5 PM,42.96,40.60,0.01
Jan,30-Jan,6 PM,39.10,45.34,0.00
Jan,30-Jan,7 PM,37.08,48.87,0.00
Jan,30-Jan,8 PM,33.87,56.76,0.07
Jan,30-Jan,9 PM,32.78,58.40,0.05
Jan,30-Jan,10 PM,32.04,60.83,0.02
Jan,30-Jan,11 PM,31.44,62.68,0.01
Feb,1-Feb,12 AM,32.62,69.42,0.00
Feb,1-Feb,1 AM,31.82,71.63,0.00
Feb,1-Feb,2 AM,31.09,73.70,0.00
Feb,1-Feb,3 AM,30.63,75.11,0.00
Feb,1-Feb,4 AM,31.03,74.66,0.00
Feb,1-Feb,5 AM,31.19,74.71,0.00
Feb,1-Feb,6 AM,32.14,72.76,0.00
Feb,1-Feb,7 AM,32.86,72.06,0.00
Feb,1-Feb,8 AM,34.95,68.83,0.10
Feb,1-Feb,9 AM,37.13,61.86,0.30
Feb,1-Feb,10 AM,38.28,57.33,0.26
Feb,1-Feb,11 AM,39.56,53.89,0.10
Feb,1-Feb,12 PM,40.91,50.94,0.18
Feb,1-Feb,1 PM,42.50,48.30,0.01
Feb,1-Feb,2 PM,42.99,46.83,0.01
Feb,1-Feb,3 PM,42.98,46.75,0.00
Feb,1-Feb,4 PM,42.82,47.25,0.01
Feb,1-Feb,5 PM,40.45,51.93,0.10
Feb,1-Feb,6 PM,37.37,58.88,0.31
Feb,1-Feb,7 PM,35.87,61.77,0.14
Feb,1-Feb,8 PM,35.37,62.64,0.00
Feb,1-Feb,9 PM,35.28,62.81,0.00
Feb,1-Feb,10 PM,34.86,65.14,0.00
Feb,1-Feb,11 PM,34.48,66.29,0.00
Feb,2-Feb,12 AM,33.83,68.98,0.00
Feb,2-Feb,1 AM,33.00,70.60,0.00
Feb,2-Feb,2 AM,32.72,71.58,0.00
Feb,2-Feb,3 AM,32.35,73.04,0.00
Feb,2-Feb,4 AM,31.64,76.11,0.00
Feb,2-Feb,5 AM,31.87,74.98,0.00
Feb,2-Feb,6 AM,31.43,76.17,0.00
Feb,2-Feb,7 AM,32.35,74.73,0.01
Feb,2-Feb,8 AM,35.54,67.27,0.01
Feb,2-Feb,9 AM,38.88,58.22,0.00
Feb,2-Feb,10 AM,39.99,55.24,0.02
Feb,2-Feb,11 AM,41.98,51.47,0.01
Feb,2-Feb,12 PM,41.86,50.88,0.01
Feb,2-Feb,1 PM,43.02,47.49,0.00
Feb,2-Feb,2 PM,43.78,44.07,0.03
Feb,2-Feb,3 PM,44.17,43.22,0.00
Feb,2-Feb,4 PM,43.02,45.41,0.13
Feb,2-Feb,5 PM,39.03,54.31,0.65
Feb,2-Feb,6 PM,36.74,61.12,0.19
Feb,2-Feb,7 PM,36.06,62.70,0.01
Feb,2-Feb,8 PM,35.31,64.12,0.10
Feb,2-Feb,9 PM,33.65,64.24,0.27
Feb,2-Feb,10 PM,33.49,64.20,0.02
Feb,2-Feb,11 PM,33.03,65.56,0.00
Feb,3-Feb,12 AM,32.50,66.93,0.00
Feb,3-Feb,1 AM,31.82,69.57,0.00
Feb,3-Feb,2 AM,30.46,75.88,0.00
Feb,3-Feb,3 AM,30.95,74.33,0.00
Feb,3-Feb,4 AM,30.57,75.54,0.00
Feb,3-Feb,5 AM,30.72,74.88,0.00
Feb,3-Feb,6 AM,31.14,72.31,0.00
Feb,3-Feb,7 AM,31.91,70.91,0.00
Feb,3-Feb,8 AM,36.27,63.68,0.00
Feb,3-Feb,9 AM,39.12,57.05,0.00
Feb,3-Feb,10 AM,41.09,51.94,0.02
Feb,3-Feb,11 AM,43.46,48.03,0.03
Feb,3-Feb,12 PM,43.84,46.42,0.06
Feb,3-Feb,1 PM,42.36,46.75,0.22
Feb,3-Feb,2 PM,44.56,42.76,0.20
Feb,3-Feb,3 PM,44.22,40.85,0.20
Feb,3-Feb,4 PM,44.71,40.13,0.04
Feb,3-Feb,5 PM,43.56,42.29,0.00
Feb,3-Feb,6 PM,39.27,52.77,0.04
Feb,3-Feb,7 PM,36.94,60.27,0.00
Feb,3-Feb,8 PM,36.06,62.86,0.00
Feb,3-Feb,9 PM,34.89,66.05,0.00
Feb,3-Feb,10 PM,34.39,67.03,0.00
Feb,3-Feb,11 PM,33.78,68.34,0.00
Feb,4-Feb,12 AM,33.46,68.77,0.00
Feb,4-Feb,1 AM,32.19,72.88,0.00
Feb,4-Feb,2 AM,32.58,70.92,0.00
Feb,4-Feb,3 AM,32.51,70.55,0.00
Feb,4-Feb,4 AM,32.50,72.17,0.00
Feb,4-Feb,5 AM,32.24,71.95,0.00
Feb,4-Feb,6 AM,31.34,74.61,0.00
Feb,4-Feb,7 AM,31.99,72.65,0.00
Feb,4-Feb,8 AM,35.47,63.58,0.00
Feb,4-Feb,9 AM,36.83,58.83,0.23
Feb,4-Feb,10 AM,37.36,56.05,1.11
Feb,4-Feb,11 AM,37.52,55.02,1.97
Feb,4-Feb,12 PM,38.47,53.21,1.72
Feb,4-Feb,1 PM,39.39,50.89,1.53
Feb,4-Feb,2 PM,39.88,49.58,1.85
Feb,4-Feb,3 PM,40.10,49.23,1.56
Feb,4-Feb,4 PM,38.75,51.48,1.69
Feb,4-Feb,5 PM,37.18,54.71,0.90
Feb,4-Feb,6 PM,37.08,54.88,0.32
Feb,4-Feb,7 PM,36.42,54.63,0.29
Feb,4-Feb,8 PM,36.07,54.82,0.06
Feb,4-Feb,9 PM,35.40,55.67,0.14
Feb,4-Feb,10 PM,34.38,57.07,0.67
Feb,4-Feb,11 PM,33.98,57.05,0.37
Feb,5-Feb,12 AM,33.70,60.79,0.00
Feb,5-Feb,1 AM,33.12,65.13,0.00
Feb,5-Feb,2 AM,32.73,67.92,0.00
Feb,5-Feb,3 AM,32.43,70.27,0.00
Feb,5-Feb,4 AM,32.05,71.47,0.01
Feb,5-Feb,5 AM,32.18,65.62,0.00
Feb,5-Feb,6 AM,31.85,61.62,0.01
Feb,5-Feb,7 AM,32.38,60.42,0.00
Feb,5-Feb,8 AM,35.70,56.09,0.00
Feb,5-Feb,9 AM,36.27,52.27,1.09
Feb,5-Feb,10 AM,34.73,53.74,1.86
Feb,5-Feb,11 AM,35.72,51.89,1.87
Feb,5-Feb,12 PM,36.05,50.66,2.20
Feb,5-Feb,1 PM,37.33,48.48,2.07
Feb,5-Feb,2 PM,37.45,47.50,2.21
Feb,5-Feb,3 PM,37.93,46.39,2.17
Feb,5-Feb,4 PM,37.76,46.37,1.96
Feb,5-Feb,5 PM,37.79,46.91,0.65
Feb,5-Feb,6 PM,36.79,49.10,0.04
Feb,5-Feb,7 PM,35.71,51.43,0.03
Feb,5-Feb,8 PM,35.08,52.24,0.23
Feb,5-Feb,9 PM,34.84,51.20,0.26
Feb,5-Feb,10 PM,34.30,52.67,0.01
Feb,5-Feb,11 PM,33.14,55.89,0.00
Feb,6-Feb,12 AM,32.42,58.17,0.00
Feb,6-Feb,1 AM,31.45,61.36,0.00
Feb,6-Feb,2 AM,30.79,63.24,0.00
Feb,6-Feb,3 AM,30.20,64.21,0.00
Feb,6-Feb,4 AM,29.97,63.24,0.00
Feb,6-Feb,5 AM,29.43,64.73,0.00
Feb,6-Feb,6 AM,28.65,68.26,0.00
Feb,6-Feb,7 AM,29.40,67.78,0.00
Feb,6-Feb,8 AM,33.45,58.88,0.00
Feb,6-Feb,9 AM,36.08,50.79,0.00
Feb,6-Feb,10 AM,38.07,46.60,0.39
Feb,6-Feb,11 AM,37.18,46.77,1.34
Feb,6-Feb,12 PM,37.62,46.28,1.30
Feb,6-Feb,1 PM,38.41,44.93,1.21
Feb,6-Feb,2 PM,39.49,43.65,1.03
Feb,6-Feb,3 PM,40.10,42.80,0.93
Feb,6-Feb,4 PM,40.43,41.89,0.61
Feb,6-Feb,5 PM,39.33,43.63,0.29
Feb,6-Feb,6 PM,37.17,47.94,0.06
Feb,6-Feb,7 PM,35.74,50.15,0.19
Feb,6-Feb,8 PM,34.82,52.65,0.01
Feb,6-Feb,9 PM,32.83,58.34,0.00
Feb,6-Feb,10 PM,32.46,59.11,0.00
Feb,6-Feb,11 PM,32.26,58.83,0.00
Feb,7-Feb,12 AM,31.53,60.57,0.01
Feb,7-Feb,1 AM,31.62,60.70,0.00
Feb,7-Feb,2 AM,30.54,64.36,0.00
Feb,7-Feb,3 AM,30.20,64.30,0.00
Feb,7-Feb,4 AM,29.98,64.54,0.00
Feb,7-Feb,5 AM,29.63,65.34,0.00
Feb,7-Feb,6 AM,28.82,68.52,0.00
Feb,7-Feb,7 AM,29.24,67.89,0.01
Feb,7-Feb,8 AM,34.06,58.97,0.00
Feb,7-Feb,9 AM,39.12,50.03,0.03
Feb,7-Feb,10 AM,38.81,47.24,0.52
Feb,7-Feb,11 AM,39.94,44.60,0.41
Feb,7-Feb,12 PM,41.44,42.69,0.28
Feb,7-Feb,1 PM,43.08,40.27,0.25
Feb,7-Feb,2 PM,45.22,38.41,0.06
Feb,7-Feb,3 PM,44.17,39.79,0.01
Feb,7-Feb,4 PM,43.85,40.77,0.09
Feb,7-Feb,5 PM,41.72,43.03,0.06
Feb,7-Feb,6 PM,39.35,47.13,0.00
Feb,7-Feb,7 PM,36.85,53.35,0.00
Feb,7-Feb,8 PM,34.31,60.20,0.17
Feb,7-Feb,9 PM,33.98,60.01,0.09
Feb,7-Feb,10 PM,33.74,60.56,0.00
Feb,7-Feb,11 PM,32.96,62.26,0.00
Feb,8-Feb,12 AM,32.11,65.41,0.05
Feb,8-Feb,1 AM,31.23,68.95,0.00
Feb,8-Feb,2 AM,30.67,69.46,0.00
Feb,8-Feb,3 AM,30.21,70.59,0.00
Feb,8-Feb,4 AM,30.14,70.34,0.00
Feb,8-Feb,5 AM,29.76,70.70,0.00
Feb,8-Feb,6 AM,29.95,70.16,0.00
Feb,8-Feb,7 AM,31.85,66.84,0.00
Feb,8-Feb,8 AM,36.32,60.53,0.00
Feb,8-Feb,9 AM,39.73,54.30,0.00
Feb,8-Feb,10 AM,42.15,48.72,0.00
Feb,8-Feb,11 AM,44.05,43.35,0.00
Feb,8-Feb,12 PM,44.21,42.44,0.02
Feb,8-Feb,1 PM,44.29,42.06,0.00
Feb,8-Feb,2 PM,45.47,39.54,0.00
Feb,8-Feb,3 PM,45.82,38.69,0.00
Feb,8-Feb,4 PM,45.99,38.31,0.00
Feb,8-Feb,5 PM,43.81,41.57,0.00
Feb,8-Feb,6 PM,40.85,47.17,0.00
Feb,8-Feb,7 PM,38.35,52.49,0.00
Feb,8-Feb,8 PM,36.05,59.33,0.00
Feb,8-Feb,9 PM,34.54,62.73,0.00
Feb,8-Feb,10 PM,34.38,62.27,0.00
Feb,8-Feb,11 PM,33.68,63.78,0.00
Feb,9-Feb,12 AM,32.81,66.55,0.00
Feb,9-Feb,1 AM,31.97,68.59,0.00
Feb,9-Feb,2 AM,32.12,66.77,0.00
Feb,9-Feb,3 AM,31.86,67.21,0.00
Feb,9-Feb,4 AM,31.84,68.33,0.00
Feb,9-Feb,5 AM,30.47,72.28,0.00
Feb,9-Feb,6 AM,30.61,71.97,0.00
Feb,9-Feb,7 AM,30.95,72.50,0.00
Feb,9-Feb,8 AM,34.94,65.88,0.00
Feb,9-Feb,9 AM,39.23,58.63,0.00
Feb,9-Feb,10 AM,41.49,53.51,0.00
Feb,9-Feb,11 AM,42.20,51.47,0.00
Feb,9-Feb,12 PM,43.67,48.19,0.03
Feb,9-Feb,1 PM,44.40,46.10,0.03
Feb,9-Feb,2 PM,44.21,46.35,0.10
Feb,9-Feb,3 PM,45.91,43.83,0.02
Feb,9-Feb,4 PM,42.42,49.44,0.00
Feb,9-Feb,5 PM,38.03,61.15,0.43
Feb,9-Feb,6 PM,31.17,80.12,0.78
Feb,9-Feb,7 PM,32.83,75.13,0.02
Feb,9-Feb,8 PM,32.36,76.06,0.02
Feb,9-Feb,9 PM,32.72,75.84,0.00
Feb,9-Feb,10 PM,32.47,76.18,0.00
Feb,9-Feb,11 PM,32.09,75.93,0.00
Feb,10-Feb,12 AM,32.59,74.69,0.00
Feb,10-Feb,1 AM,32.45,76.44,0.00
Feb,10-Feb,2 AM,32.79,75.95,0.00
Feb,10-Feb,3 AM,32.47,76.62,0.00
Feb,10-Feb,4 AM,32.80,76.11,0.00
Feb,10-Feb,5 AM,32.25,77.86,0.01
Feb,10-Feb,6 AM,32.18,77.47,0.02
Feb,10-Feb,7 AM,33.26,75.28,0.00
Feb,10-Feb,8 AM,36.13,69.15,0.00
Feb,10-Feb,9 AM,39.15,61.58,0.00
Feb,10-Feb,10 AM,39.07,58.31,0.07
Feb,10-Feb,11 AM,40.17,55.22,0.01
Feb,10-Feb,12 PM,42.78,50.83,0.00
Feb,10-Feb,1 PM,44.25,47.34,0.07
Feb,10-Feb,2 PM,39.65,55.71,0.08
Feb,10-Feb,3 PM,39.21,56.28,0.00
Feb,10-Feb,4 PM,37.69,59.07,0.00
Feb,10-Feb,5 PM,36.29,61.90,0.01
Feb,10-Feb,6 PM,34.70,67.59,0.09
Feb,10-Feb,7 PM,35.19,67.17,0.00
Feb,10-Feb,8 PM,34.83,68.69,0.00
Feb,10-Feb,9 PM,33.89,71.10,0.07
Feb,10-Feb,10 PM,33.24,70.57,0.07
Feb,10-Feb,11 PM,32.88,71.08,0.00
Feb,11-Feb,12 AM,32.73,72.62,0.00
Feb,11-Feb,1 AM,31.93,75.69,0.00
Feb,11-Feb,2 AM,31.90,75.21,0.00
Feb,11-Feb,3 AM,31.82,74.94,0.00
Feb,11-Feb,4 AM,32.04,73.41,0.00
Feb,11-Feb,5 AM,31.69,74.72,0.00
Feb,11-Feb,6 AM,31.06,77.59,0.00
Feb,11-Feb,7 AM,31.71,75.59,0.00
Feb,11-Feb,8 AM,35.28,69.31,0.00
Feb,11-Feb,9 AM,38.04,63.05,0.03
Feb,11-Feb,10 AM,38.90,61.01,0.01
Feb,11-Feb,11 AM,40.32,58.04,0.02
Feb,11-Feb,12 PM,42.02,53.04,0.07
Feb,11-Feb,1 PM,42.57,51.32,0.02
Feb,11-Feb,2 PM,37.63,58.70,0.87
Feb,11-Feb,3 PM,36.48,61.62,0.75
Feb,11-Feb,4 PM,36.49,62.02,0.32
Feb,11-Feb,5 PM,36.64,60.02,0.01
Feb,11-Feb,6 PM,35.95,62.61,0.01
Feb,11-Feb,7 PM,34.64,64.20,0.07
Feb,11-Feb,8 PM,33.68,67.82,0.03
Feb,11-Feb,9 PM,33.83,69.22,0.00
Feb,11-Feb,10 PM,33.35,71.29,0.00
Feb,11-Feb,11 PM,33.08,72.38,0.00
Feb,12-Feb,12 AM,32.21,75.41,0.02
Feb,12-Feb,1 AM,31.32,78.38,0.06
Feb,12-Feb,2 AM,31.91,76.54,0.00
Feb,12-Feb,3 AM,32.44,74.34,0.00
Feb,12-Feb,4 AM,32.60,73.49,0.00
Feb,12-Feb,5 AM,32.26,74.63,0.00
Feb,12-Feb,6 AM,32.10,75.24,0.00
Feb,12-Feb,7 AM,32.62,74.92,0.00
Feb,12-Feb,8 AM,35.97,69.54,0.00
Feb,12-Feb,9 AM,38.84,61.99,0.00
Feb,12-Feb,10 AM,40.56,56.90,0.00
Feb,12-Feb,11 AM,36.14,65.06,0.66
Feb,12-Feb,12 PM,30.65,80.54,0.81
Feb,12-Feb,1 PM,32.12,77.69,0.09
Feb,12-Feb,2 PM,34.85,72.51,0.00
Feb,12-Feb,3 PM,37.41,65.28,0.00
Feb,12-Feb,4 PM,36.64,66.64,0.06
Feb,12-Feb,5 PM,35.52,69.91,0.00
Feb,12-Feb,6 PM,34.30,72.74,0.00
Feb,12-Feb,7 PM,33.48,75.59,0.00
Feb,12-Feb,8 PM,32.85,77.71,0.00
Feb,12-Feb,9 PM,32.59,78.52,0.00
Feb,12-Feb,10 PM,31.96,79.55,0.00
Feb,12-Feb,11 PM,31.96,79.05,0.00
Feb,13-Feb,12 AM,31.63,78.52,0.00
Feb,13-Feb,1 AM,31.21,78.68,0.00
Feb,13-Feb,2 AM,30.82,79.37,0.00
Feb,13-Feb,3 AM,30.65,79.23,0.00
Feb,13-Feb,4 AM,30.47,79.17,0.00
Feb,13-Feb,5 AM,29.48,81.88,0.00
Feb,13-Feb,6 AM,29.97,79.58,0.00
Feb,13-Feb,7 AM,31.07,77.72,0.00
Feb,13-Feb,8 AM,34.42,72.44,0.00
Feb,13-Feb,9 AM,37.66,63.13,0.00
Feb,13-Feb,10 AM,39.33,58.84,0.00
Feb,13-Feb,11 AM,42.52,52.73,0.01
Feb,13-Feb,12 PM,41.86,52.31,0.21
Feb,13-Feb,1 PM,41.74,51.09,0.37
Feb,13-Feb,2 PM,42.70,47.81,0.35
Feb,13-Feb,3 PM,43.77,46.00,0.20
Feb,13-Feb,4 PM,44.16,45.20,0.02
Feb,13-Feb,5 PM,40.76,51.98,0.06
Feb,13-Feb,6 PM,36.03,60.84,0.74
Feb,13-Feb,7 PM,34.80,63.10,0.34
Feb,13-Feb,8 PM,33.66,64.73,0.51
Feb,13-Feb,9 PM,33.83,65.59,0.04
Feb,13-Feb,10 PM,32.95,68.77,0.08
Feb,13-Feb,11 PM,32.78,69.37,0.00
Feb,14-Feb,12 AM,32.66,70.00,0.00
