Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Feb,9-Feb,3 AM,35.3,53.4,0.0
Feb,9-Feb,4 AM,36.1,52.0,0.0
Feb,9-Feb,5 AM,35.6,52.8,0.0
Feb,9-Feb,6 AM,34.9,54.6,0.0
Feb,9-Feb,7 AM,35.9,53.9,0.0
Feb,9-Feb,8 AM,39.6,49.4,0.0
Feb,9-Feb,4 PM,46.3,38.0,0.2
Feb,9-Feb,6 PM,35.9,61.7,0.0
Feb,9-Feb,7 PM,33.9,67.7,0.1
Feb,9-Feb,8 PM,36.2,60.8,0.0
Feb,9-Feb,9 PM,36.4,60.5,0.0
Feb,9-Feb,10 PM,35.5,62.7,0.0
Feb,9-Feb,11 PM,33.5,67.1,0.0
Feb,10-Feb,12 AM,34.5,64.8,0.0
Feb,10-Feb,1 AM,36.8,59.2,0.0
Feb,10-Feb,3 AM,36.4,60.5,0.0
Feb,11-Feb,7 AM,37.1,57.6,0.0
Feb,11-Feb,8 AM,37.1,57.6,0.0
Feb,11-Feb,4 PM,38.9,52.4,0.0
Feb,11-Feb,5 PM,40.4,46.9,0.0
Feb,11-Feb,6 PM,39.5,48.8,0.0
Feb,11-Feb,7 PM,37.9,52.6,0.0
Feb,11-Feb,8 PM,37.3,54.0,0.0
Feb,11-Feb,9 PM,37.7,54.3,0.0
Feb,11-Feb,10 PM,37.4,55.6,0.0
Feb,11-Feb,11 PM,37.0,56.8,0.0
Feb,12-Feb,12 AM,36.4,58.8,0.0
Feb,12-Feb,1 AM,35.7,60.7,0.0
Feb,12-Feb,2 AM,36.1,59.7,0.0
Feb,12-Feb,3 AM,36.4,58.0,0.0
Feb,12-Feb,4 AM,36.7,57.4,0.0
Feb,12-Feb,5 AM,36.5,58.0,0.0
Feb,12-Feb,6 AM,36.3,58.4,0.0
Feb,12-Feb,7 AM,36.1,60.2,0.0
Feb,12-Feb,8 AM,40.5,53.1,0.0
Feb,12-Feb,9 AM,42.4,48.7,0.0
Feb,12-Feb,10 AM,44.1,44.0,0.0
Feb,12-Feb,11 AM,38.3,55.8,0.5
Feb,12-Feb,12 PM,32.7,69.6,0.7
Feb,12-Feb,1 PM,36.1,62.1,0.0
Feb,12-Feb,2 PM,39.6,54.6,0.0
Feb,12-Feb,3 PM,41.6,50.2,0.0
Feb,12-Feb,4 PM,42.0,49.1,0.0
Feb,12-Feb,5 PM,40.2,53.0,0.0
Feb,12-Feb,6 PM,37.9,58.1,0.0
Feb,12-Feb,7 PM,37.6,58.6,0.0
Feb,12-Feb,8 PM,37.2,59.2,0.0
Feb,12-Feb,9 PM,36.8,60.5,0.0
Feb,12-Feb,10 PM,36.2,61.2,0.0
Feb,12-Feb,11 PM,35.9,61.5,0.0
Feb,13-Feb,12 AM,35.8,61.6,0.0
Feb,13-Feb,1 AM,35.4,60.9,0.0
Feb,13-Feb,2 AM,34.9,62.1,0.0
Feb,13-Feb,3 AM,34.8,61.6,0.0
Feb,13-Feb,4 AM,34.6,61.2,0.0
Feb,13-Feb,5 AM,34.0,61.5,0.0
Feb,13-Feb,6 AM,34.2,60.8,0.0
Feb,13-Feb,7 AM,34.7,60.9,0.0
Feb,13-Feb,8 AM,39.0,55.0,0.0
Feb,13-Feb,9 AM,42.3,48.2,0.0
Feb,13-Feb,10 AM,44.6,43.4,0.0
Feb,13-Feb,11 AM,45.1,42.3,0.0
Feb,13-Feb,12 PM,46.0,41.2,0.0
Feb,13-Feb,1 PM,46.5,39.2,0.1
Feb,13-Feb,2 PM,47.0,37.2,0.1
Feb,13-Feb,3 PM,48.5,34.5,0.0
Feb,13-Feb,4 PM,48.4,35.4,0.0
Feb,13-Feb,5 PM,45.4,39.7,0.0
Feb,13-Feb,6 PM,40.8,46.4,0.4
Feb,13-Feb,7 PM,36.8,53.8,0.1
Feb,13-Feb,8 PM,34.6,57.4,0.3
Feb,13-Feb,9 PM,35.2,57.6,0.1
Feb,13-Feb,10 PM,36.1,55.8,0.0
Feb,13-Feb,11 PM,36.3,55.2,0.0
Feb,14-Feb,12 AM,36.5,54.6,0.0
Feb,14-Feb,1 AM,35.5,57.5,0.0
Feb,14-Feb,2 AM,35.5,57.4,0.0
Feb,14-Feb,3 AM,35.8,57.0,0.0
Feb,14-Feb,4 AM,35.4,57.9,0.0
Feb,14-Feb,5 AM,35.0,58.9,0.0
Feb,14-Feb,6 AM,34.3,61.4,0.0
Feb,14-Feb,7 AM,37.4,55.9,0.0
Feb,14-Feb,8 AM,39.9,52.0,0.0
Feb,14-Feb,9 AM,45.0,44.1,0.0
Feb,14-Feb,10 AM,46.4,39.8,0.0
Feb,14-Feb,11 AM,46.4,39.3,0.0
Feb,14-Feb,12 PM,46.6,38.9,0.0
Feb,14-Feb,1 PM,43.5,42.1,0.4
Feb,14-Feb,2 PM,40.5,49.8,0.0
Feb,14-Feb,3 PM,42.9,45.5,0.0
Feb,14-Feb,4 PM,45.7,40.1,0.0
Feb,14-Feb,5 PM,43.0,44.7,0.0
Feb,14-Feb,6 PM,40.1,51.1,0.0
Feb,14-Feb,7 PM,37.1,58.2,0.4
Feb,14-Feb,8 PM,31.8,71.0,0.9
Feb,14-Feb,9 PM,35.0,62.5,0.0
Feb,14-Feb,10 PM,33.8,65.6,0.0
Feb,14-Feb,11 PM,33.0,68.0,0.0
Feb,15-Feb,12 AM,33.1,66.9,0.0
Feb,15-Feb,1 AM,35.1,61.3,0.0
Feb,15-Feb,2 AM,35.2,61.0,0.0
Feb,15-Feb,3 AM,34.9,61.7,0.0
Feb,15-Feb,4 AM,34.2,63.5,0.0
Feb,15-Feb,5 AM,33.5,65.6,0.0
Feb,15-Feb,6 AM,33.9,64.3,0.0
Feb,15-Feb,7 AM,35.0,61.8,0.0
Feb,15-Feb,8 AM,37.6,57.8,0.0
Feb,15-Feb,9 AM,39.4,51.4,0.5
Feb,15-Feb,10 AM,36.1,54.3,1.2
Feb,15-Feb,11 AM,37.0,52.4,1.1
Feb,15-Feb,12 PM,37.3,51.8,0.8
Feb,15-Feb,1 PM,39.3,46.6,1.2
Feb,15-Feb,2 PM,39.5,46.3,0.5
Feb,15-Feb,3 PM,39.8,46.4,0.2
Feb,15-Feb,4 PM,38.8,47.8,0.2
Feb,15-Feb,5 PM,39.0,47.9,0.0
Feb,15-Feb,6 PM,39.8,47.9,0.0
Feb,15-Feb,7 PM,39.2,50.5,0.0
Feb,15-Feb,8 PM,38.4,52.2,0.0
Feb,15-Feb,9 PM,38.0,53.9,0.0
Feb,15-Feb,10 PM,37.8,54.5,0.0
Feb,15-Feb,11 PM,37.7,54.9,0.0
Feb,16-Feb,12 AM,37.3,56.3,0.0
Feb,16-Feb,1 AM,36.2,58.2,0.0
Feb,16-Feb,2 AM,35.5,59.5,0.0
Feb,16-Feb,3 AM,35.6,58.8,0.0
Feb,16-Feb,4 AM,35.4,59.4,0.0
Feb,16-Feb,5 AM,35.4,59.1,0.0
Feb,16-Feb,6 AM,35.2,60.0,0.0
Feb,16-Feb,7 AM,35.1,61.3,0.0
Feb,16-Feb,8 AM,35.7,59.9,0.1
Feb,16-Feb,9 AM,36.4,55.4,0.2
Feb,16-Feb,10 AM,40.2,46.7,0.1
Feb,16-Feb,11 AM,39.3,46.8,0.6
Feb,16-Feb,12 PM,40.4,45.4,0.6
Feb,16-Feb,1 PM,40.0,46.4,0.4
Feb,16-Feb,2 PM,40.1,47.4,0.1
Feb,16-Feb,3 PM,40.3,47.8,0.2
Feb,16-Feb,4 PM,40.9,47.0,0.0
Feb,16-Feb,5 PM,39.7,49.2,0.0
Feb,16-Feb,6 PM,37.9,53.3,0.0
Feb,16-Feb,7 PM,38.6,51.6,0.0
Feb,16-Feb,8 PM,38.2,52.2,0.0
Feb,16-Feb,9 PM,38.2,52.8,0.0
Feb,16-Feb,10 PM,37.5,54.4,0.0
Feb,16-Feb,11 PM,36.3,58.0,0.0
Feb,17-Feb,12 AM,35.9,59.0,0.0
Feb,17-Feb,1 AM,34.0,63.9,0.0
Feb,17-Feb,2 AM,36.3,57.9,0.0
Feb,17-Feb,3 AM,35.9,59.4,0.0
Feb,17-Feb,4 AM,34.5,62.9,0.0
Feb,17-Feb,5 AM,32.9,65.5,0.1
Feb,17-Feb,6 AM,33.6,63.4,0.0
Feb,17-Feb,7 AM,35.4,60.2,0.0
Feb,17-Feb,8 AM,36.4,58.9,0.0
Feb,17-Feb,9 AM,38.8,53.9,0.0
Feb,17-Feb,10 AM,40.3,49.9,0.1
Feb,17-Feb,11 AM,43.4,44.6,0.1
Feb,17-Feb,12 PM,42.1,46.0,0.0
Feb,17-Feb,1 PM,42.4,45.6,0.0
Feb,17-Feb,2 PM,43.4,43.6,0.0
Feb,17-Feb,3 PM,44.5,41.5,0.0
Feb,17-Feb,4 PM,43.7,42.7,0.3
Feb,17-Feb,5 PM,36.9,57.0,0.4
Feb,17-Feb,6 PM,36.3,58.9,0.0
Feb,17-Feb,7 PM,36.0,59.2,0.0
Feb,17-Feb,8 PM,36.1,59.3,0.0
Feb,17-Feb,9 PM,35.7,60.1,0.0
Feb,17-Feb,10 PM,35.0,61.9,0.0
Feb,17-Feb,11 PM,35.7,59.7,0.0
Feb,18-Feb,12 AM,34.2,63.8,0.0
Feb,18-Feb,1 AM,33.6,65.3,0.0
Feb,18-Feb,2 AM,34.4,62.0,0.0
Feb,18-Feb,3 AM,34.1,62.1,0.0
Feb,18-Feb,4 AM,34.2,61.1,0.0
Feb,18-Feb,5 AM,34.4,60.4,0.0
Feb,18-Feb,6 AM,34.3,61.4,0.0
Feb,18-Feb,7 AM,35.5,59.8,0.0
Feb,18-Feb,8 AM,39.0,55.4,0.0
Feb,18-Feb,9 AM,42.9,48.1,0.0
Feb,18-Feb,10 AM,42.9,45.3,0.2
Feb,18-Feb,11 AM,43.8,43.7,0.1
Feb,18-Feb,12 PM,44.2,42.6,0.2
Feb,18-Feb,1 PM,44.0,42.2,0.2
Feb,18-Feb,2 PM,45.3,40.3,0.1
Feb,18-Feb,3 PM,44.9,40.4,0.1
Feb,18-Feb,4 PM,44.9,41.0,0.2
Feb,18-Feb,5 PM,43.8,42.9,0.0
Feb,18-Feb,6 PM,41.5,46.3,0.0
Feb,18-Feb,7 PM,40.0,49.9,0.0
Feb,18-Feb,8 PM,40.3,50.3,0.0
Feb,18-Feb,9 PM,39.5,52.2,0.0
Feb,18-Feb,10 PM,38.7,53.8,0.0
Feb,18-Feb,11 PM,37.7,56.3,0.0
Feb,19-Feb,12 AM,37.2,57.8,0.0
Feb,19-Feb,1 AM,37.1,57.9,0.0
Feb,19-Feb,2 AM,36.6,58.5,0.0
Feb,19-Feb,3 AM,35.8,61.0,0.0
Feb,19-Feb,4 AM,36.3,58.9,0.0
Feb,19-Feb,5 AM,36.2,58.7,0.0
Feb,19-Feb,6 AM,35.0,61.0,0.0
Feb,19-Feb,7 AM,34.3,64.0,0.5
Feb,19-Feb,8 AM,34.4,64.2,0.0
Feb,19-Feb,9 AM,37.0,61.3,0.0
Feb,19-Feb,10 AM,41.4,51.3,0.0
Feb,19-Feb,11 AM,44.1,45.0,0.1
Feb,19-Feb,12 PM,43.5,44.4,0.2
Feb,19-Feb,1 PM,44.5,42.4,0.4
Feb,19-Feb,2 PM,45.4,41.3,0.3
Feb,19-Feb,3 PM,45.6,39.0,0.6
Feb,19-Feb,4 PM,45.0,39.8,0.3
Feb,19-Feb,5 PM,44.7,40.2,0.1
Feb,19-Feb,6 PM,42.0,44.2,0.0
Feb,19-Feb,7 PM,39.5,48.9,0.0
Feb,19-Feb,8 PM,39.0,50.9,0.0
Feb,19-Feb,9 PM,38.4,52.9,0.0
Feb,19-Feb,10 PM,38.1,53.9,0.0
Feb,19-Feb,11 PM,38.0,54.6,0.0
Feb,20-Feb,12 AM,38.2,54.1,0.0
Feb,20-Feb,1 AM,37.9,54.8,0.0
Feb,20-Feb,2 AM,36.7,57.9,0.0
Feb,20-Feb,3 AM,36.0,60.2,0.0
Feb,20-Feb,4 AM,36.0,60.7,0.0
Feb,20-Feb,5 AM,34.3,65.4,0.0
Feb,20-Feb,6 AM,35.1,62.6,0.0
Feb,20-Feb,7 AM,37.0,59.4,0.0
Feb,20-Feb,8 AM,39.0,55.4,0.1
Feb,20-Feb,9 AM,40.3,52.6,0.2
Feb,20-Feb,10 AM,43.0,46.5,0.1
Feb,20-Feb,11 AM,44.2,43.6,0.1
Feb,20-Feb,12 PM,44.8,42.2,0.3
Feb,20-Feb,1 PM,45.6,39.5,0.6
Feb,20-Feb,2 PM,45.5,39.3,0.7
Feb,20-Feb,3 PM,43.4,42.8,0.6
Feb,20-Feb,4 PM,43.1,44.2,0.3
Feb,20-Feb,5 PM,41.8,46.7,0.2
Feb,20-Feb,6 PM,40.5,50.1,0.1
Feb,20-Feb,7 PM,39.4,52.1,0.0
Feb,20-Feb,8 PM,38.5,53.8,0.0
Feb,20-Feb,9 PM,38.3,54.8,0.0
Feb,20-Feb,10 PM,38.6,54.9,0.0
Feb,20-Feb,11 PM,38.1,55.5,0.0
Feb,21-Feb,12 AM,37.6,56.4,0.0
Feb,21-Feb,1 AM,36.8,58.5,0.0
Feb,21-Feb,2 AM,36.2,60.3,0.0
Feb,21-Feb,3 AM,36.2,60.1,0.0
Feb,21-Feb,4 AM,35.0,63.5,0.0
Feb,21-Feb,5 AM,36.2,60.0,0.0
Feb,21-Feb,6 AM,35.9,60.9,0.0
Feb,21-Feb,7 AM,37.3,59.1,0.0
Feb,21-Feb,8 AM,40.1,52.8,0.0
Feb,21-Feb,9 AM,40.9,49.6,0.2
Feb,21-Feb,10 AM,40.1,49.4,0.7
Feb,21-Feb,11 AM,41.0,47.0,0.5
Feb,21-Feb,12 PM,38.8,49.8,1.2
Feb,21-Feb,1 PM,39.5,47.9,1.0
Feb,21-Feb,2 PM,38.3,49.4,0.4
Feb,21-Feb,3 PM,36.5,52.6,0.8
Feb,21-Feb,4 PM,35.2,52.9,0.7
Feb,21-Feb,5 PM,35.4,52.3,0.3
Feb,21-Feb,6 PM,34.6,53.1,0.2
Feb,21-Feb,7 PM,33.4,54.3,0.1
Feb,21-Feb,8 PM,32.9,54.6,0.1
Feb,21-Feb,9 PM,32.9,53.4,0.0
Feb,21-Feb,10 PM,32.6,53.7,0.0
Feb,21-Feb,11 PM,31.4,55.3,0.3
Feb,22-Feb,12 AM,30.5,57.6,0.2
Feb,22-Feb,1 AM,32.7,52.7,0.0
Feb,22-Feb,2 AM,34.2,49.8,0.0
Feb,22-Feb,3 AM,33.8,50.0,0.0
Feb,22-Feb,4 AM,33.5,51.6,0.0
Feb,22-Feb,5 AM,32.8,52.9,0.0
Feb,22-Feb,6 AM,32.6,54.3,0.0
Feb,22-Feb,7 AM,35.3,50.1,0.0
Feb,22-Feb,8 AM,39.1,42.9,0.0
Feb,22-Feb,9 AM,41.1,39.1,0.0
Feb,22-Feb,10 AM,42.2,38.1,0.1
Feb,22-Feb,11 AM,42.7,36.9,0.1
Feb,22-Feb,12 PM,42.8,36.6,0.2
Feb,22-Feb,1 PM,44.3,35.0,0.1
Feb,22-Feb,2 PM,45.1,33.9,0.3
Feb,22-Feb,3 PM,44.4,34.6,0.2
Feb,22-Feb,4 PM,44.6,34.7,0.0
Feb,22-Feb,5 PM,43.3,37.5,0.0
Feb,22-Feb,6 PM,40.0,42.6,0.0
Feb,22-Feb,7 PM,35.2,51.4,0.4
Feb,22-Feb,8 PM,36.3,48.9,0.0
Feb,22-Feb,9 PM,36.9,46.9,0.0
Feb,22-Feb,10 PM,35.9,45.6,0.0
Feb,22-Feb,11 PM,35.9,46.1,0.0
Feb,23-Feb,12 AM,35.3,48.3,0.0
Feb,23-Feb,1 AM,34.8,51.0,0.0
Feb,23-Feb,2 AM,34.0,52.1,0.0
Feb,23-Feb,3 AM,33.7,52.4,0.0
Feb,23-Feb,4 AM,33.3,54.1,0.0
Feb,23-Feb,5 AM,33.2,53.1,0.0
Feb,23-Feb,6 AM,32.3,55.6,0.0
Feb,23-Feb,7 AM,36.9,48.4,0.0
Feb,23-Feb,8 AM,40.0,41.3,0.0
Feb,23-Feb,9 AM,40.4,39.8,0.0
Feb,23-Feb,10 AM,42.6,37.0,0.0
Feb,23-Feb,11 AM,45.4,33.5,0.0
Feb,23-Feb,12 PM,44.4,33.6,0.2
Feb,23-Feb,1 PM,45.9,31.6,0.0
Feb,23-Feb,2 PM,47.8,29.6,0.0
Feb,23-Feb,3 PM,47.6,28.8,0.1
Feb,23-Feb,4 PM,44.6,30.0,0.3
Feb,23-Feb,5 PM,40.7,33.7,0.5
Feb,23-Feb,6 PM,36.6,38.8,0.5
Feb,23-Feb,7 PM,35.8,39.2,0.2
Feb,23-Feb,8 PM,36.5,37.7,0.0
Feb,23-Feb,9 PM,36.8,37.1,0.0
Feb,23-Feb,10 PM,35.9,38.4,0.1
Feb,23-Feb,11 PM,35.7,40.9,0.0
Feb,24-Feb,12 AM,34.5,44.1,0.0
Feb,24-Feb,1 AM,34.1,44.9,0.0
Feb,24-Feb,2 AM,33.3,46.7,0.0
Feb,24-Feb,3 AM,32.8,47.4,0.0
Feb,24-Feb,4 AM,32.6,47.0,0.0
Feb,24-Feb,5 AM,31.4,49.4,0.0
Feb,24-Feb,6 AM,31.2,49.5,0.0
Feb,24-Feb,7 AM,34.1,45.7,0.0
Feb,24-Feb,8 AM,39.0,38.7,0.0
Feb,24-Feb,9 AM,41.0,33.1,0.1
Feb,24-Feb,10 AM,42.0,31.0,0.2
Feb,24-Feb,11 AM,43.4,29.1,0.0
Feb,24-Feb,12 PM,44.2,28.4,0.1
Feb,24-Feb,1 PM,41.8,29.0,0.8
Feb,24-Feb,2 PM,40.0,31.3,1.5
Feb,24-Feb,3 PM,38.6,33.8,2.1
Feb,24-Feb,4 PM,38.0,35.0,1.8
Feb,24-Feb,5 PM,37.6,35.4,0.9
Feb,24-Feb,6 PM,37.4,34.9,0.1
Feb,24-Feb,7 PM,37.4,34.0,0.0
Feb,24-Feb,8 PM,37.1,34.7,0.0
Feb,24-Feb,9 PM,36.3,37.3,0.0
Feb,24-Feb,10 PM,35.7,38.9,0.0
Feb,24-Feb,11 PM,34.6,41.0,0.0
Feb,25-Feb,12 AM,34.2,42.5,0.0
Feb,25-Feb,1 AM,33.8,43.5,0.0
Feb,25-Feb,2 AM,32.3,46.5,0.0
Feb,25-Feb,3 AM,32.2,46.9,0.0
Feb,25-Feb,4 AM,32.3,47.7,0.0
Feb,25-Feb,5 AM,31.1,50.2,0.0
Feb,25-Feb,6 AM,30.6,51.7,0.0
Feb,25-Feb,7 AM,34.1,45.8,0.0
Feb,25-Feb,8 AM,37.6,39.1,0.0
Feb,25-Feb,9 AM,41.8,31.8,0.0
Feb,25-Feb,10 AM,43.5,29.5,0.0
Feb,25-Feb,11 AM,44.0,28.4,0.1
Feb,25-Feb,12 PM,44.8,26.9,0.1
Feb,25-Feb,1 PM,46.5,25.0,0.2
Feb,25-Feb,2 PM,45.9,25.4,0.3
Feb,25-Feb,3 PM,46.0,25.7,0.3
Feb,25-Feb,4 PM,46.1,26.2,0.1
Feb,25-Feb,5 PM,43.5,28.7,0.1
Feb,25-Feb,6 PM,37.2,34.3,0.6
Feb,25-Feb,7 PM,34.9,37.1,0.6
Feb,25-Feb,8 PM,35.6,35.8,0.6
Feb,25-Feb,9 PM,37.1,33.3,0.0
Feb,25-Feb,10 PM,35.9,36.5,0.0
Feb,25-Feb,11 PM,35.1,38.2,0.0
Feb,26-Feb,12 AM,34.3,39.9,0.0
Feb,26-Feb,1 AM,33.0,43.1,0.0
Feb,26-Feb,2 AM,32.1,44.8,0.0
Feb,26-Feb,3 AM,32.1,44.4,0.0
Feb,26-Feb,4 AM,32.1,45.1,0.0
Feb,26-Feb,5 AM,32.1,45.2,0.0
Feb,26-Feb,6 AM,31.6,46.5,0.0
Feb,26-Feb,7 AM,33.0,44.9,0.0
Feb,26-Feb,8 AM,35.5,42.5,0.0
Feb,26-Feb,9 AM,42.6,32.5,0.0
Feb,26-Feb,10 AM,43.5,29.2,0.0
Feb,26-Feb,11 AM,44.2,26.4,0.0
Feb,26-Feb,12 PM,45.2,24.4,0.1
Feb,26-Feb,1 PM,47.1,22.7,0.2
Feb,26-Feb,2 PM,48.1,22.3,0.2
Feb,26-Feb,3 PM,47.9,23.0,0.1
Feb,26-Feb,4 PM,48.0,23.0,0.0
Feb,26-Feb,5 PM,46.0,25.3,0.0
Feb,26-Feb,6 PM,42.1,28.7,0.0
Feb,26-Feb,7 PM,40.5,30.7,0.0
Feb,26-Feb,8 PM,39.3,33.0,0.0
Feb,26-Feb,9 PM,37.1,37.2,0.0
Feb,26-Feb,10 PM,35.9,38.6,0.0
Feb,26-Feb,11 PM,34.8,40.8,0.0
Feb,27-Feb,12 AM,33.5,43.7,0.0
Feb,27-Feb,1 AM,34.4,40.9,0.0
Feb,27-Feb,2 AM,34.1,41.1,0.0
Feb,27-Feb,3 AM,32.5,45.1,0.0
Feb,27-Feb,4 AM,32.8,43.5,0.0
Feb,27-Feb,5 AM,32.1,44.9,0.0
Feb,27-Feb,6 AM,32.6,43.8,0.0
Feb,27-Feb,7 AM,34.4,42.8,0.0
Feb,27-Feb,8 AM,37.5,40.7,0.0
Feb,27-Feb,9 AM,42.0,35.1,0.0
Feb,27-Feb,10 AM,42.6,33.2,0.2
Feb,27-Feb,11 AM,42.2,32.1,0.4
Feb,27-Feb,12 PM,41.3,31.3,1.0
Feb,27-Feb,1 PM,43.6,28.4,0.7
Feb,27-Feb,2 PM,44.6,28.2,0.6
Feb,27-Feb,3 PM,45.9,27.3,0.4
Feb,27-Feb,4 PM,45.4,27.9,0.2
Feb,27-Feb,5 PM,46.2,27.7,0.0
Feb,27-Feb,6 PM,42.3,32.7,0.0
Feb,27-Feb,7 PM,38.5,39.8,0.0
Feb,27-Feb,8 PM,37.3,42.4,0.2
Feb,27-Feb,9 PM,37.2,42.0,0.0
Feb,27-Feb,10 PM,35.7,44.9,0.0
Feb,27-Feb,11 PM,35.8,43.3,0.0
Feb,28-Feb,12 AM,35.4,44.5,0.0
Feb,28-Feb,1 AM,34.9,47.1,0.0
Feb,28-Feb,2 AM,34.3,48.0,0.0
Feb,28-Feb,3 AM,33.3,50.4,0.0
Feb,28-Feb,4 AM,33.7,49.1,0.0
Feb,28-Feb,5 AM,33.3,50.6,0.0
Feb,28-Feb,6 AM,33.1,51.0,0.0
Feb,28-Feb,7 AM,35.6,47.9,0.0
Feb,28-Feb,8 AM,40.8,42.3,0.0
Feb,28-Feb,9 AM,43.0,36.3,0.0
Feb,28-Feb,10 AM,43.4,34.3,0.1
Feb,28-Feb,11 AM,44.1,32.5,0.2
Feb,28-Feb,12 PM,45.2,31.8,0.2
Feb,28-Feb,1 PM,48.1,29.6,0.1
Feb,28-Feb,2 PM,49.5,28.3,0.0
Feb,28-Feb,3 PM,49.9,28.1,0.1
Feb,28-Feb,4 PM,49.8,27.9,0.0
Feb,28-Feb,5 PM,48.3,30.4,0.0
Feb,28-Feb,6 PM,44.1,35.5,0.0
Feb,28-Feb,7 PM,42.0,39.2,0.0
Feb,28-Feb,8 PM,39.9,43.6,0.0
Feb,28-Feb,9 PM,39.1,45.1,0.0
Feb,28-Feb,10 PM,38.1,47.5,0.0
Feb,28-Feb,11 PM,37.5,49.3,0.0
Mar,1-Mar,12 AM,37.0,51.0,0.0
Mar,1-Mar,1 AM,36.1,52.6,0.0
Mar,1-Mar,2 AM,35.5,53.4,0.0
Mar,1-Mar,3 AM,35.3,54.4,0.0
Mar,1-Mar,4 AM,34.9,54.9,0.0
Mar,1-Mar,5 AM,34.9,54.6,0.0
Mar,1-Mar,6 AM,34.9,55.3,0.0
Mar,1-Mar,7 AM,36.9,52.7,0.0
Mar,1-Mar,8 AM,41.6,46.7,0.0
Mar,1-Mar,9 AM,44.3,43.3,0.0
Mar,1-Mar,10 AM,46.8,39.3,0.0
Mar,1-Mar,11 AM,46.8,37.7,0.0
Mar,1-Mar,12 PM,46.6,36.5,0.2
Mar,1-Mar,1 PM,47.7,34.9,0.1
Mar,1-Mar,2 PM,49.7,32.1,0.1
Mar,1-Mar,4 PM,49.9,30.7,0.0
Mar,1-Mar,5 PM,48.8,32.6,0.0
Mar,1-Mar,6 PM,45.4,36.8,0.0
Mar,1-Mar,7 PM,42.0,44.2,0.0
Mar,1-Mar,8 PM,40.3,51.3,0.0
Mar,1-Mar,9 PM,39.4,54.0,0.0
Mar,1-Mar,10 PM,38.9,54.2,0.0
Mar,1-Mar,11 PM,37.7,56.0,0.0
Mar,2-Mar,12 AM,37.3,56.5,0.0
Mar,2-Mar,1 AM,37.3,57.3,0.0
Mar,2-Mar,2 AM,37.2,57.3,0.0
Mar,2-Mar,3 AM,36.8,58.0,0.0
Mar,2-Mar,4 AM,36.4,58.6,0.0
Mar,2-Mar,5 AM,36.3,58.6,0.0
Mar,2-Mar,6 AM,36.2,58.5,0.0
Mar,2-Mar,7 AM,37.4,56.8,0.0
Mar,2-Mar,8 AM,41.3,50.7,0.0
Mar,2-Mar,9 AM,45.0,44.6,0.0
Mar,2-Mar,10 AM,47.1,40.4,0.0
Mar,2-Mar,11 AM,47.3,39.4,0.0
Mar,2-Mar,12 PM,47.8,37.9,0.1
Mar,2-Mar,1 PM,49.1,35.6,0.1
Mar,2-Mar,2 PM,49.5,35.0,0.1
Mar,2-Mar,3 PM,46.4,38.0,0.3
Mar,2-Mar,4 PM,42.1,41.6,0.4
Mar,2-Mar,5 PM,41.0,43.4,0.1
Mar,2-Mar,6 PM,40.7,45.1,0.0
Mar,2-Mar,7 PM,39.3,48.1,0.0
Mar,2-Mar,8 PM,38.8,49.4,0.0
Mar,2-Mar,9 PM,37.9,52.9,0.0
Mar,2-Mar,10 PM,36.4,55.2,0.0
Mar,2-Mar,11 PM,36.9,52.0,0.0
Mar,3-Mar,12 AM,36.5,52.0,0.0
Mar,3-Mar,1 AM,36.4,54.0,0.0
Mar,3-Mar,2 AM,35.8,56.6,0.0
Mar,3-Mar,3 AM,36.0,56.2,0.0
Mar,3-Mar,4 AM,35.5,57.0,0.0
Mar,3-Mar,5 AM,35.2,58.0,0.0
Mar,3-Mar,6 AM,35.1,58.1,0.0
Mar,3-Mar,7 AM,36.2,56.3,0.0
Mar,3-Mar,8 AM,39.4,52.1,0.0
Mar,3-Mar,9 AM,43.0,46.9,0.0
Mar,3-Mar,10 AM,44.4,43.3,0.0
Mar,3-Mar,11 AM,47.3,37.9,0.0
Mar,3-Mar,12 PM,47.8,36.9,0.0
Mar,3-Mar,1 PM,48.8,36.4,0.1
Mar,3-Mar,3 PM,49.8,33.8,0.0
Mar,3-Mar,4 PM,42.4,44.8,0.0
Mar,3-Mar,5 PM,40.6,46.4,0.1
Mar,3-Mar,6 PM,39.4,49.2,0.0
Mar,3-Mar,7 PM,38.4,52.2,0.0
Mar,3-Mar,8 PM,38.6,52.0,0.0
Mar,3-Mar,9 PM,37.4,56.5,0.0
Mar,3-Mar,10 PM,37.5,56.0,0.0
Mar,3-Mar,11 PM,37.3,56.2,0.0
Mar,4-Mar,12 AM,36.6,57.9,0.0
Mar,4-Mar,1 AM,36.3,58.1,0.0
Mar,4-Mar,2 AM,36.3,57.6,0.0
Mar,4-Mar,3 AM,36.1,57.5,0.0
Mar,4-Mar,4 AM,35.8,57.9,0.0
Mar,4-Mar,5 AM,35.8,57.7,0.0
Mar,4-Mar,6 AM,35.9,56.8,0.0
Mar,4-Mar,7 AM,37.2,55.3,0.0
Mar,4-Mar,8 AM,42.2,48.8,0.0
Mar,4-Mar,9 AM,45.7,43.7,0.0
Mar,4-Mar,10 AM,46.5,41.6,0.0
Mar,4-Mar,11 AM,47.1,40.6,0.0
Mar,4-Mar,12 PM,47.0,38.5,0.1
