Months,Days,date time,Average of temp,Average of humid,Average of wind speed
May,16-May,6 AM,32.0,76.4,0.0
May,16-May,7 AM,31.9,76.0,0.0
May,16-May,8 AM,33.0,75.0,0.0
May,16-May,9 AM,36.7,67.8,0.0
May,16-May,10 AM,39.8,58.3,0.0
May,16-May,11 AM,40.7,52.8,0.2
May,16-May,12 PM,40.9,52.4,0.4
May,16-May,1 PM,42.1,50.1,0.2
May,16-May,2 PM,42.3,49.7,0.3
May,16-May,3 PM,41.5,50.9,0.1
May,16-May,4 PM,37.1,61.4,0.2
May,16-May,5 PM,30.2,74.6,1.2
May,16-May,6 PM,29.8,75.8,0.1
May,16-May,7 PM,29.2,76.5,0.1
May,16-May,8 PM,29.5,77.8,0.0
May,16-May,9 PM,29.9,77.7,0.0
May,16-May,10 PM,29.8,77.7,0.0
May,16-May,11 PM,29.7,77.7,0.0
May,17-May,12 AM,29.5,77.6,0.0
May,17-May,1 AM,29.6,77.8,0.0
May,17-May,2 AM,29.6,78.1,0.0
May,17-May,3 AM,29.8,78.2,0.0
May,17-May,4 AM,30.0,77.7,0.0
May,17-May,5 AM,30.0,77.6,0.0
May,17-May,6 AM,30.4,77.5,0.0
May,17-May,7 AM,30.8,77.2,0.0
May,17-May,8 AM,32.3,76.3,0.0
May,17-May,9 AM,35.5,70.3,0.0
May,17-May,10 AM,37.2,64.4,0.1
May,17-May,11 AM,38.5,58.8,0.2
May,17-May,12 PM,39.1,56.3,0.1
May,17-May,1 PM,41.0,51.7,0.0
May,17-May,2 PM,42.5,46.8,0.1
May,17-May,3 PM,42.0,49.0,0.2
May,17-May,4 PM,40.0,52.3,0.1
May,17-May,5 PM,37.5,57.4,0.0
May,17-May,6 PM,35.4,61.8,0.0
May,17-May,7 PM,33.7,65.2,0.0
May,17-May,8 PM,33.2,67.3,0.0
May,17-May,9 PM,32.8,68.6,0.0
May,17-May,10 PM,32.4,70.1,0.0
May,17-May,11 PM,32.0,71.6,0.0
May,18-May,12 AM,32.1,72.4,0.0
May,18-May,1 AM,31.9,71.2,0.1
May,18-May,2 AM,30.7,73.5,0.0
May,18-May,3 AM,30.3,74.2,0.0
May,18-May,4 AM,30.0,74.9,0.0
May,18-May,5 AM,30.1,75.2,0.0
May,18-May,6 AM,30.5,74.5,0.0
May,18-May,7 AM,31.0,73.9,0.0
May,18-May,8 AM,34.0,68.3,0.0
May,18-May,9 AM,38.5,57.2,0.1
May,18-May,10 AM,39.8,53.3,0.2
May,18-May,11 AM,39.2,54.5,0.1
May,18-May,12 PM,39.6,53.8,0.1
May,18-May,1 PM,41.1,49.7,0.2
May,18-May,2 PM,40.4,51.6,0.1
May,18-May,3 PM,40.6,50.2,0.0
May,18-May,4 PM,40.1,52.3,0.0
May,18-May,5 PM,36.9,58.5,0.4
May,18-May,6 PM,32.6,69.4,0.0
May,18-May,7 PM,31.8,72.6,0.0
May,18-May,8 PM,31.7,73.6,0.0
May,18-May,9 PM,31.8,74.7,0.0
May,18-May,10 PM,31.6,74.9,0.0
May,18-May,11 PM,31.3,75.2,0.0
May,19-May,12 AM,31.0,75.3,0.0
May,19-May,1 AM,31.0,75.6,0.0
May,19-May,2 AM,30.6,76.7,0.1
May,19-May,3 AM,30.3,76.9,0.0
May,19-May,4 AM,30.2,76.9,0.0
May,19-May,5 AM,30.2,76.7,0.0
May,19-May,6 AM,30.6,76.9,0.0
May,19-May,7 AM,32.4,75.7,0.0
May,19-May,8 AM,35.0,68.8,0.0
May,19-May,9 AM,37.1,61.4,0.1
May,19-May,10 AM,36.9,61.3,0.1
May,19-May,11 AM,39.2,55.8,0.1
May,19-May,12 PM,38.4,58.0,0.0
May,19-May,1 PM,37.9,60.9,0.0
May,19-May,2 PM,39.9,54.1,0.1
May,19-May,3 PM,40.2,53.3,0.0
May,19-May,4 PM,39.9,51.7,0.1
May,19-May,5 PM,38.2,54.6,0.1
May,19-May,6 PM,35.7,61.3,0.0
May,19-May,7 PM,33.4,67.1,0.0
May,19-May,8 PM,32.9,69.5,0.0
May,19-May,9 PM,32.9,70.6,0.0
May,19-May,10 PM,32.7,70.0,0.0
May,19-May,11 PM,32.3,70.5,0.0
May,20-May,12 AM,32.0,71.0,0.0
May,20-May,1 AM,32.0,71.4,0.0
May,20-May,2 AM,31.6,72.1,0.0
May,20-May,3 AM,31.6,73.1,0.0
May,20-May,4 AM,31.8,72.9,0.0
May,20-May,5 AM,31.8,72.7,0.0
May,20-May,6 AM,32.2,72.3,0.0
May,20-May,7 AM,32.9,71.0,0.1
May,20-May,8 AM,34.8,68.4,0.0
May,20-May,9 AM,37.5,60.9,0.1
May,20-May,10 AM,39.6,55.2,0.1
May,20-May,11 AM,40.6,52.0,0.4
May,20-May,12 PM,40.1,52.6,0.6
May,20-May,1 PM,39.0,52.0,0.9
May,20-May,2 PM,41.0,48.8,0.7
May,20-May,3 PM,41.0,48.0,0.6
May,20-May,4 PM,40.3,49.5,0.3
May,20-May,5 PM,37.9,56.3,0.5
May,20-May,6 PM,35.8,59.3,0.3
May,20-May,7 PM,34.9,60.4,0.1
May,20-May,8 PM,34.5,62.8,0.2
May,20-May,9 PM,34.1,64.1,0.0
May,20-May,10 PM,33.2,66.7,0.0
May,20-May,11 PM,32.5,69.3,0.0
May,21-May,12 AM,32.0,71.8,0.0
May,21-May,1 AM,31.8,71.8,0.0
May,21-May,2 AM,31.6,71.7,0.0
May,21-May,3 AM,31.2,72.1,0.0
May,21-May,4 AM,30.7,73.2,0.0
May,21-May,5 AM,30.5,73.6,0.0
May,21-May,6 AM,31.0,73.4,0.0
May,21-May,7 AM,32.9,70.4,0.0
May,21-May,8 AM,34.6,66.3,0.0
May,21-May,9 AM,36.2,62.2,0.0
May,21-May,10 AM,37.9,57.6,0.1
May,21-May,11 AM,38.8,55.0,0.3
May,21-May,12 PM,37.0,61.7,0.4
May,21-May,1 PM,37.1,59.2,1.1
May,21-May,2 PM,36.3,58.8,0.1
May,21-May,3 PM,35.6,62.3,0.1
May,21-May,4 PM,35.4,61.5,0.2
May,21-May,5 PM,34.8,63.6,0.1
May,21-May,6 PM,33.1,69.0,0.1
May,21-May,7 PM,32.2,72.8,0.0
May,21-May,8 PM,32.1,74.2,0.0
May,21-May,9 PM,31.9,74.7,0.0
May,21-May,10 PM,31.5,74.1,0.0
May,21-May,11 PM,30.9,75.3,0.0
May,22-May,12 AM,30.6,75.8,0.0
May,22-May,1 AM,30.3,75.9,0.0
May,22-May,2 AM,30.0,75.8,0.0
May,22-May,3 AM,30.1,76.2,0.0
May,22-May,4 AM,30.3,76.1,0.0
May,22-May,5 AM,30.4,75.7,0.0
May,22-May,6 AM,30.7,75.1,0.0
May,22-May,7 AM,31.5,73.9,0.0
May,22-May,8 AM,32.6,71.2,0.0
May,22-May,9 AM,35.0,64.9,0.0
May,22-May,10 AM,37.3,58.1,0.0
May,22-May,11 AM,38.2,56.6,0.0
May,22-May,12 PM,38.4,54.7,0.6
May,22-May,1 PM,37.6,56.1,0.9
May,22-May,2 PM,36.8,57.2,0.6
May,22-May,3 PM,36.3,57.2,0.3
May,22-May,4 PM,36.0,58.9,0.0
May,22-May,5 PM,35.6,60.5,0.0
May,22-May,6 PM,34.1,64.4,0.1
May,22-May,7 PM,33.0,64.8,0.1
May,22-May,8 PM,32.3,67.7,0.0
May,22-May,9 PM,31.7,70.1,0.0
May,22-May,10 PM,31.2,72.4,0.0
May,22-May,11 PM,31.2,73.1,0.0
May,23-May,12 AM,31.1,73.6,0.0
May,23-May,1 AM,30.9,73.7,0.0
May,23-May,2 AM,30.7,74.5,0.0
May,23-May,3 AM,30.6,74.6,0.0
May,23-May,4 AM,30.5,75.0,0.0
May,23-May,5 AM,30.5,75.0,0.0
May,23-May,6 AM,30.9,74.9,0.0
May,23-May,7 AM,33.6,69.9,0.0
May,23-May,8 AM,35.8,62.1,0.0
May,23-May,9 AM,37.1,59.0,0.1
May,23-May,10 AM,38.7,55.0,0.2
May,23-May,11 AM,40.1,52.1,0.3
May,23-May,12 PM,40.5,49.9,0.3
May,23-May,1 PM,41.3,47.5,0.4
May,23-May,2 PM,40.6,50.1,0.2
May,23-May,3 PM,40.0,52.0,0.1
May,23-May,4 PM,41.2,48.0,0.2
May,23-May,5 PM,40.3,50.2,0.3
May,23-May,6 PM,36.7,57.5,0.0
May,23-May,7 PM,34.0,64.5,0.0
May,23-May,8 PM,32.9,67.0,0.0
May,23-May,9 PM,32.5,69.6,0.0
May,23-May,10 PM,32.4,70.4,0.0
May,23-May,11 PM,31.7,72.0,0.0
May,24-May,12 AM,31.5,72.7,0.0
May,24-May,1 AM,31.4,72.6,0.0
May,24-May,2 AM,31.2,73.5,0.0
May,24-May,3 AM,31.6,73.4,0.0
May,24-May,4 AM,31.6,73.2,0.0
May,24-May,5 AM,31.5,73.3,0.0
May,24-May,6 AM,31.6,73.6,0.0
May,24-May,7 AM,33.5,70.1,0.0
May,24-May,8 AM,36.1,63.6,0.0
May,24-May,9 AM,38.8,56.2,0.1
May,24-May,10 AM,39.8,52.8,0.2
May,24-May,11 AM,39.8,51.8,0.5
May,24-May,12 PM,40.0,51.1,0.5
May,24-May,1 PM,39.9,51.8,0.9
May,24-May,2 PM,40.7,50.2,1.3
May,24-May,3 PM,40.3,51.2,0.8
May,25-May,11 AM,40.1,48.3,0.5
May,25-May,12 PM,40.3,47.7,0.7
May,25-May,1 PM,41.5,45.4,0.7
May,25-May,2 PM,41.8,45.1,0.5
May,25-May,3 PM,42.2,44.1,0.4
May,26-May,9 AM,37.5,57.0,0.2
May,26-May,10 AM,39.7,53.1,0.1
May,26-May,11 AM,38.6,55.7,0.1
May,26-May,12 PM,39.9,52.5,0.2
May,26-May,1 PM,40.4,49.1,0.3
May,26-May,2 PM,39.9,50.9,0.2
May,26-May,3 PM,39.2,53.8,0.0
May,26-May,4 PM,39.1,55.2,0.0
May,26-May,5 PM,38.3,58.0,0.0
May,26-May,6 PM,36.6,61.8,0.1
May,26-May,7 PM,34.9,64.8,0.0
May,26-May,8 PM,33.7,67.7,0.0
May,26-May,9 PM,32.9,70.4,0.0
May,26-May,10 PM,32.4,71.9,0.0
May,26-May,11 PM,31.9,72.9,0.0
May,27-May,12 AM,31.3,74.1,0.0
May,27-May,1 AM,30.9,74.6,0.0
May,27-May,2 AM,30.6,75.2,0.0
May,27-May,3 AM,30.5,75.8,0.0
May,27-May,4 AM,30.3,75.6,0.0
May,27-May,5 AM,30.3,75.3,0.0
May,27-May,6 AM,31.1,74.2,0.0
May,27-May,7 AM,33.7,68.5,0.1
May,27-May,8 AM,36.4,59.4,0.3
May,27-May,9 AM,39.1,52.7,0.2
May,27-May,10 AM,40.4,50.0,0.6
May,27-May,11 AM,41.0,48.8,0.7
May,27-May,12 PM,41.4,47.3,0.9
May,27-May,1 PM,42.2,45.9,0.7
May,27-May,2 PM,41.0,49.9,0.9
May,27-May,3 PM,37.2,58.1,0.6
May,27-May,4 PM,36.0,58.2,0.1
May,27-May,5 PM,36.5,59.4,0.0
May,27-May,6 PM,35.0,63.5,0.0
May,27-May,7 PM,33.1,66.6,0.0
May,27-May,8 PM,32.4,69.0,0.0
May,27-May,9 PM,31.9,71.1,0.0
May,27-May,10 PM,31.6,72.3,0.0
May,27-May,11 PM,31.4,72.5,0.0
May,28-May,12 AM,31.2,72.9,0.0
May,28-May,1 AM,31.0,72.8,0.0
May,28-May,2 AM,30.8,74.0,0.0
May,28-May,3 AM,30.7,74.9,0.0
May,28-May,4 AM,30.8,75.0,0.0
May,28-May,5 AM,30.3,75.5,0.0
May,28-May,6 AM,31.1,75.4,0.0
May,28-May,7 AM,34.0,70.5,0.0
May,28-May,8 AM,38.2,58.6,0.0
May,28-May,9 AM,39.0,54.5,0.2
May,28-May,10 AM,40.0,53.0,0.2
May,28-May,11 AM,40.4,49.9,0.4
May,28-May,12 PM,41.1,47.2,0.4
May,28-May,1 PM,42.2,45.9,0.7
May,28-May,2 PM,41.5,49.6,0.8
May,28-May,3 PM,41.6,49.5,0.6
May,28-May,4 PM,40.2,51.6,0.7
May,28-May,5 PM,37.2,58.0,0.5
May,28-May,6 PM,34.0,62.5,0.9
May,28-May,7 PM,30.5,70.4,0.3
May,28-May,8 PM,30.2,72.8,0.0
May,28-May,9 PM,30.2,74.1,0.0
May,28-May,10 PM,30.3,74.2,0.0
May,28-May,11 PM,30.2,74.9,0.0
May,29-May,12 AM,30.0,75.0,0.0
May,29-May,1 AM,29.9,75.1,0.0
May,29-May,2 AM,29.9,75.2,0.0
May,29-May,3 AM,29.9,75.3,0.0
May,29-May,4 AM,29.8,75.5,0.0
May,29-May,5 AM,29.6,76.1,0.0
May,29-May,6 AM,29.9,76.3,0.0
May,29-May,7 AM,31.4,74.5,0.0
May,29-May,8 AM,36.4,62.9,0.0
May,29-May,9 AM,39.5,52.6,0.2
May,29-May,10 AM,40.1,50.0,0.5
May,29-May,11 AM,40.4,49.8,0.6
May,29-May,12 PM,40.6,49.9,0.4
May,29-May,1 PM,41.8,46.4,0.6
May,29-May,2 PM,41.7,47.4,0.4
May,29-May,3 PM,42.8,43.7,0.4
May,29-May,4 PM,42.6,43.5,0.4
May,29-May,5 PM,40.0,50.5,0.4
May,29-May,6 PM,37.2,57.1,0.1
May,29-May,7 PM,35.5,61.5,0.0
May,29-May,8 PM,34.5,64.9,0.0
May,29-May,9 PM,34.0,67.0,0.0
May,29-May,10 PM,34.1,66.0,0.0
May,29-May,11 PM,33.0,69.3,0.0
May,30-May,12 AM,32.3,70.4,0.0
May,30-May,1 AM,32.0,72.3,0.0
May,30-May,2 AM,31.7,73.3,0.0
May,30-May,3 AM,31.1,74.1,0.0
May,30-May,4 AM,30.7,74.6,0.0
May,30-May,5 AM,30.3,75.0,0.0
May,30-May,6 AM,30.8,75.1,0.0
May,30-May,7 AM,34.3,64.7,0.1
May,30-May,8 AM,37.2,54.0,0.3
May,30-May,9 AM,39.5,47.9,0.4
May,30-May,10 AM,40.0,47.9,0.6
May,30-May,11 AM,40.3,47.9,0.7
May,30-May,12 PM,41.0,46.1,0.7
May,30-May,1 PM,42.4,44.0,0.6
May,30-May,2 PM,42.5,44.6,0.4
May,30-May,3 PM,41.0,47.8,0.8
May,30-May,4 PM,41.0,47.4,0.5
May,30-May,5 PM,38.9,51.3,0.1
May,30-May,6 PM,36.8,57.7,0.0
May,30-May,7 PM,34.7,63.7,0.0
May,30-May,8 PM,33.8,65.8,0.1
May,30-May,9 PM,33.3,66.1,0.0
May,30-May,10 PM,32.8,67.6,0.0
May,30-May,11 PM,32.5,68.2,0.0
Jun,1-Jun,12 AM,30.8,74.1,0.0
Jun,1-Jun,1 AM,30.7,74.0,0.0
Jun,1-Jun,2 AM,30.9,74.1,0.0
Jun,1-Jun,3 AM,31.2,74.2,0.0
Jun,1-Jun,4 AM,31.3,75.2,0.0
Jun,1-Jun,5 AM,31.1,75.4,0.0
Jun,1-Jun,6 AM,31.6,75.3,0.0
Jun,1-Jun,7 AM,33.9,72.6,0.0
Jun,1-Jun,8 AM,37.1,63.4,0.1
Jun,1-Jun,9 AM,38.9,58.0,0.0
Jun,1-Jun,10 AM,40.1,54.4,0.1
Jun,1-Jun,11 AM,40.6,52.4,0.2
Jun,1-Jun,12 PM,41.6,49.8,0.3
Jun,1-Jun,1 PM,42.1,48.2,0.4
Jun,1-Jun,2 PM,42.5,47.1,0.1
Jun,1-Jun,3 PM,41.5,50.3,0.0
Jun,1-Jun,4 PM,39.1,56.0,0.3
Jun,1-Jun,5 PM,36.8,62.3,0.0
Jun,1-Jun,6 PM,35.7,64.2,0.0
Jun,1-Jun,7 PM,34.1,67.4,0.0
Jun,1-Jun,8 PM,33.1,69.9,0.0
Jun,1-Jun,9 PM,32.5,71.5,0.0
Jun,1-Jun,10 PM,32.1,73.1,0.0
Jun,1-Jun,11 PM,31.8,73.7,0.0
Jun,2-Jun,12 AM,31.8,74.1,0.0
Jun,2-Jun,1 AM,31.9,73.6,0.0
Jun,2-Jun,2 AM,31.8,73.3,0.0
Jun,2-Jun,3 AM,31.2,73.7,0.0
Jun,2-Jun,4 AM,30.9,74.7,0.0
Jun,2-Jun,5 AM,30.9,75.0,0.0
Jun,2-Jun,6 AM,31.6,74.4,0.0
Jun,2-Jun,7 AM,34.7,68.8,0.0
Jun,2-Jun,8 AM,37.5,61.6,0.1
Jun,2-Jun,9 AM,39.8,54.5,0.2
Jun,2-Jun,10 AM,41.7,48.4,0.3
Jun,2-Jun,11 AM,41.5,47.6,0.5
Jun,2-Jun,12 PM,42.6,45.3,0.4
Jun,2-Jun,1 PM,43.3,43.4,0.6
Jun,2-Jun,2 PM,43.5,42.9,0.5
Jun,2-Jun,3 PM,44.1,43.0,0.3
Jun,2-Jun,4 PM,42.0,47.8,0.4
Jun,2-Jun,5 PM,39.4,52.5,0.6
Jun,2-Jun,6 PM,37.1,55.5,0.1
Jun,2-Jun,7 PM,35.1,61.6,0.0
Jun,2-Jun,8 PM,33.9,66.0,0.0
Jun,2-Jun,9 PM,33.6,68.4,0.0
Jun,2-Jun,10 PM,33.0,71.1,0.0
Jun,2-Jun,11 PM,32.4,72.6,0.0
Jun,3-Jun,12 AM,32.3,72.8,0.0
Jun,3-Jun,1 AM,32.4,72.5,0.0
Jun,3-Jun,2 AM,32.1,72.3,0.0
Jun,3-Jun,3 AM,31.6,73.2,0.0
Jun,3-Jun,4 AM,31.4,73.8,0.0
Jun,3-Jun,5 AM,31.6,73.9,0.0
Jun,3-Jun,6 AM,32.2,73.5,0.0
Jun,3-Jun,7 AM,35.0,67.5,0.1
Jun,3-Jun,8 AM,37.0,61.6,0.2
Jun,3-Jun,9 AM,39.5,55.1,0.4
Jun,3-Jun,10 AM,39.5,54.2,0.5
Jun,3-Jun,11 AM,40.6,51.6,0.3
Jun,3-Jun,12 PM,37.5,54.7,0.8
Jun,3-Jun,1 PM,34.6,61.5,0.5
Jun,3-Jun,2 PM,34.9,61.8,0.4
Jun,3-Jun,3 PM,39.2,54.0,0.6
Jun,3-Jun,4 PM,39.9,52.0,0.3
Jun,3-Jun,5 PM,37.8,57.0,0.3
Jun,3-Jun,6 PM,35.2,63.5,0.1
Jun,3-Jun,7 PM,33.8,66.9,0.0
Jun,3-Jun,8 PM,33.1,68.9,0.0
Jun,3-Jun,9 PM,32.8,70.6,0.0
Jun,3-Jun,10 PM,32.9,70.5,0.0
Jun,3-Jun,11 PM,32.6,72.7,0.2
Jun,4-Jun,12 AM,31.8,74.5,0.2
Jun,4-Jun,1 AM,30.7,76.2,0.1
Jun,4-Jun,2 AM,30.3,76.5,0.0
Jun,4-Jun,3 AM,30.0,76.4,0.0
Jun,4-Jun,4 AM,30.2,76.3,0.0
Jun,4-Jun,5 AM,30.3,76.5,0.0
Jun,4-Jun,6 AM,30.3,76.8,0.0
Jun,4-Jun,7 AM,31.6,76.2,0.0
Jun,4-Jun,8 AM,33.9,71.6,0.2
Jun,4-Jun,9 AM,36.6,63.3,0.2
Jun,4-Jun,10 AM,38.5,57.2,0.4
Jun,4-Jun,11 AM,39.6,54.6,0.4
Jun,4-Jun,12 PM,41.2,50.4,0.4
Jun,4-Jun,1 PM,41.8,49.0,0.5
Jun,4-Jun,2 PM,40.9,51.0,0.2
Jun,4-Jun,3 PM,40.0,51.4,0.6
Jun,4-Jun,4 PM,40.1,51.5,0.6
Jun,4-Jun,5 PM,38.3,54.7,0.3
Jun,4-Jun,6 PM,35.7,61.6,0.0
Jun,4-Jun,7 PM,34.0,66.4,0.0
Jun,4-Jun,8 PM,33.3,67.9,0.0
Jun,4-Jun,9 PM,33.1,69.6,0.0
Jun,4-Jun,10 PM,33.0,71.6,0.0
Jun,4-Jun,11 PM,32.7,72.4,0.0
Jun,5-Jun,12 AM,32.4,73.2,0.0
Jun,5-Jun,1 AM,32.1,73.4,0.0
Jun,5-Jun,2 AM,32.0,73.4,0.0
Jun,5-Jun,3 AM,31.2,74.2,1.4
Jun,5-Jun,4 AM,29.1,76.3,1.0
Jun,5-Jun,5 AM,29.2,76.5,0.0
Jun,5-Jun,6 AM,29.5,76.8,0.1
Jun,5-Jun,7 AM,30.9,76.0,0.0
Jun,5-Jun,8 AM,34.8,70.1,0.1
Jun,5-Jun,9 AM,38.2,59.7,0.1
Jun,5-Jun,10 AM,39.6,54.0,0.2
Jun,5-Jun,11 AM,40.3,51.3,0.4
Jun,5-Jun,12 PM,40.9,50.1,0.3
Jun,5-Jun,1 PM,41.8,47.8,0.6
Jun,5-Jun,2 PM,42.6,45.7,0.7
Jun,5-Jun,3 PM,41.2,49.1,0.1
Jun,5-Jun,4 PM,41.8,47.2,0.1
Jun,5-Jun,5 PM,40.7,50.0,0.7
Jun,5-Jun,6 PM,34.7,59.2,0.5
Jun,5-Jun,7 PM,32.9,63.3,0.1
Jun,5-Jun,8 PM,32.9,65.9,0.0
Jun,5-Jun,9 PM,32.3,68.9,0.1
Jun,5-Jun,10 PM,30.7,71.9,2.7
Jun,5-Jun,11 PM,29.8,73.1,0.4
Jun,6-Jun,12 AM,30.0,74.9,1.0
Jun,6-Jun,1 AM,29.9,74.1,0.5
Jun,6-Jun,2 AM,29.8,74.4,0.0
Jun,6-Jun,3 AM,29.7,75.3,0.0
Jun,6-Jun,4 AM,29.6,75.5,0.0
Jun,6-Jun,5 AM,29.5,75.9,0.0
Jun,6-Jun,6 AM,30.0,75.8,0.0
Jun,6-Jun,7 AM,32.1,72.0,0.0
Jun,6-Jun,8 AM,33.6,67.7,0.6
Jun,6-Jun,9 AM,36.9,57.7,0.9
Jun,6-Jun,10 AM,38.3,54.2,0.8
Jun,6-Jun,11 AM,40.0,51.4,0.6
Jun,6-Jun,12 PM,40.7,46.6,1.1
Jun,6-Jun,1 PM,40.7,45.6,1.2
Jun,6-Jun,2 PM,41.5,44.5,1.1
Jun,6-Jun,3 PM,41.9,44.2,1.1
Jun,6-Jun,4 PM,40.9,44.9,1.4
Jun,6-Jun,5 PM,39.9,46.1,0.9
Jun,6-Jun,6 PM,37.6,51.1,0.2
Jun,6-Jun,7 PM,34.8,60.0,0.0
Jun,6-Jun,8 PM,33.5,61.2,0.7
Jun,6-Jun,9 PM,32.2,65.1,0.0
Jun,6-Jun,10 PM,31.5,68.9,0.0
Jun,6-Jun,11 PM,30.9,70.6,0.0
Jun,7-Jun,12 AM,30.2,72.5,0.0
Jun,7-Jun,1 AM,29.9,73.5,0.0
Jun,7-Jun,2 AM,29.7,74.3,0.0
Jun,7-Jun,3 AM,29.6,74.9,0.0
Jun,7-Jun,4 AM,29.2,75.2,0.0
Jun,7-Jun,5 AM,29.3,74.9,0.0
Jun,7-Jun,6 AM,30.1,73.1,0.0
Jun,7-Jun,7 AM,33.1,66.6,0.0
Jun,7-Jun,8 AM,37.8,54.4,0.0
Jun,7-Jun,9 AM,39.2,51.7,0.4
Jun,7-Jun,10 AM,40.2,49.8,0.7
Jun,7-Jun,11 AM,40.9,48.3,0.8
Jun,7-Jun,12 PM,41.1,48.2,0.6
Jun,7-Jun,1 PM,41.3,46.0,0.8
Jun,7-Jun,2 PM,41.6,44.0,1.5
Jun,7-Jun,3 PM,41.2,44.5,1.2
Jun,7-Jun,4 PM,40.4,46.2,1.4
Jun,7-Jun,5 PM,35.4,55.9,0.5
Jun,7-Jun,6 PM,33.9,60.3,0.0
Jun,7-Jun,7 PM,32.7,64.7,0.0
Jun,7-Jun,8 PM,31.7,68.2,0.0
Jun,7-Jun,9 PM,31.1,70.3,0.0
Jun,7-Jun,10 PM,30.9,71.8,0.0
Jun,7-Jun,11 PM,30.6,73.0,0.0
Jun,8-Jun,12 AM,30.2,73.5,0.0
Jun,8-Jun,1 AM,29.8,74.1,0.0
Jun,8-Jun,2 AM,29.5,74.6,0.0
Jun,8-Jun,3 AM,29.5,74.8,0.0
Jun,8-Jun,4 AM,29.4,74.8,0.0
Jun,8-Jun,5 AM,29.5,74.4,0.0
Jun,8-Jun,6 AM,29.9,73.5,0.0
Jun,8-Jun,7 AM,33.4,67.0,0.0
Jun,8-Jun,8 AM,38.3,52.6,0.4
Jun,8-Jun,9 AM,40.1,46.7,0.6
Jun,8-Jun,10 AM,40.3,47.3,0.5
Jun,8-Jun,11 AM,40.7,46.9,0.5
Jun,8-Jun,12 PM,41.2,46.5,0.6
Jun,8-Jun,1 PM,42.1,44.6,0.6
Jun,8-Jun,2 PM,42.2,43.0,0.8
Jun,8-Jun,3 PM,42.3,42.4,0.5
Jun,8-Jun,4 PM,41.1,44.3,0.4
Jun,8-Jun,5 PM,38.0,50.6,1.1
Jun,8-Jun,6 PM,33.7,58.4,0.1
Jun,8-Jun,7 PM,32.5,62.8,0.0
Jun,8-Jun,8 PM,31.2,66.9,0.0
Jun,8-Jun,9 PM,30.5,68.8,0.0
Jun,8-Jun,10 PM,30.4,70.5,0.1
Jun,8-Jun,11 PM,29.9,72.0,0.0
Jun,9-Jun,12 AM,29.6,71.8,0.0
Jun,9-Jun,1 AM,29.5,71.7,0.0
Jun,9-Jun,2 AM,29.1,72.6,0.0
Jun,9-Jun,3 AM,28.9,73.3,0.0
Jun,9-Jun,4 AM,29.0,73.7,0.0
Jun,9-Jun,5 AM,29.3,73.9,0.0
Jun,9-Jun,6 AM,29.6,73.9,0.0
Jun,9-Jun,7 AM,32.7,69.5,0.0
Jun,9-Jun,8 AM,36.9,59.4,0.3
Jun,9-Jun,9 AM,38.6,55.4,0.1
Jun,9-Jun,10 AM,40.2,51.6,0.2
Jun,9-Jun,11 AM,40.5,49.7,0.5
Jun,9-Jun,12 PM,41.6,47.1,0.5
Jun,9-Jun,1 PM,42.0,46.8,0.5
Jun,9-Jun,2 PM,42.8,45.6,0.4
Jun,9-Jun,3 PM,43.4,44.5,0.4
Jun,9-Jun,4 PM,42.8,45.0,0.2
Jun,9-Jun,5 PM,41.1,48.4,0.0
Jun,9-Jun,6 PM,37.5,57.4,0.0
Jun,9-Jun,7 PM,35.1,63.4,0.0
Jun,9-Jun,8 PM,34.0,66.2,0.1
Jun,9-Jun,9 PM,31.7,68.7,1.4
Jun,9-Jun,10 PM,30.5,73.1,0.1
Jun,9-Jun,11 PM,30.7,74.5,0.0
Jun,10-Jun,12 AM,30.8,74.8,0.0
Jun,10-Jun,1 AM,30.4,75.3,0.0
Jun,10-Jun,2 AM,30.3,75.4,0.0
Jun,10-Jun,3 AM,30.3,75.6,0.0
Jun,10-Jun,4 AM,30.2,75.6,0.0
Jun,10-Jun,5 AM,30.3,75.7,0.0
Jun,10-Jun,6 AM,30.8,75.5,0.0
Jun,10-Jun,7 AM,33.1,72.0,0.0
Jun,10-Jun,8 AM,38.2,60.4,0.1
Jun,10-Jun,9 AM,40.0,52.8,0.6
Jun,10-Jun,10 AM,40.8,49.5,0.7
Jun,10-Jun,11 AM,41.1,47.4,0.8
Jun,10-Jun,12 PM,42.0,46.1,0.6
Jun,10-Jun,1 PM,42.7,44.8,0.5
Jun,10-Jun,2 PM,43.7,43.1,0.7
Jun,10-Jun,3 PM,43.7,43.3,0.4
Jun,10-Jun,4 PM,43.6,43.3,0.2
Jun,10-Jun,5 PM,39.4,49.8,0.8
Jun,10-Jun,6 PM,34.7,58.3,1.3
Jun,10-Jun,7 PM,33.5,62.2,0.2
Jun,10-Jun,8 PM,32.4,63.3,0.8
Jun,10-Jun,9 PM,31.7,65.7,0.4
Jun,10-Jun,10 PM,31.1,68.9,0.1
Jun,10-Jun,11 PM,31.2,69.5,0.0
Jun,11-Jun,12 AM,31.2,70.0,0.0
Jun,11-Jun,1 AM,30.7,71.5,0.0
Jun,11-Jun,2 AM,30.5,72.5,0.1
Jun,11-Jun,3 AM,30.3,73.1,0.0
Jun,11-Jun,4 AM,29.8,74.0,0.0
Jun,11-Jun,5 AM,29.5,74.5,0.0
